"ID Rotulo","Referencia","Color","Tipo","Capas","Pedido","GramosGranel","JuegosGranel","FechaProducción","fechaIngreso"
"45196","A25-S","A3 ZEN","Diente","2C","11224","76","61.8","12/12/2024","12/16/2024 16:54"
"45192","32L-I","B2","Muela","2C","NAL 2C","104","38.7","12/12/2024","12/16/2024 12:38"
"45194","34L-I","C3","Muela","2C","11237","242","74.5","12/12/2024","12/14/2024 10:16"
"45200","32L-I","A3M","Muela","2C","NAL 2C","68","25.3","12/12/2024","12/16/2024 12:00"
"45203","3P-S","A3 ZEN","Diente","2C","11224","366","231.6","12/12/2024","12/14/2024 10:15"
"45234","32L-I","B1","Muela","2C","NAL 2C","72","26.8","12/12/2024","12/14/2024 17:03"
"45235","34L-S","A3 ZEN","Muela","2C","11224","139","47","12/12/2024","12/16/2024 13:59"
"45168","3M-S","A1","Diente","2C","11230","88","98.9","12/11/2024","12/14/2024 8:27"
"45186","V8-I","C2","Muela","2C","11237","178","60.1","12/12/2024","12/14/2024 8:10"
"45190","3N-I","B2","Diente","2C","NAL 2C","15","18.3","12/12/2024","12/14/2024 16:17"
"451","268-S","B2 PLUS","Diente","2C","MUESTRAS","140","53","1/6/2022","12/14/2024 8:09"
"45191","30L-I","B2","Muela","2C","NAL 2C","57","25","12/12/2024","12/14/2024 14:07"
"45154","3P-S","A4","Diente","2C","11237","38","24.1","12/11/2024","12/14/2024 8:01"
"45208","34M-S","A3 ZEN","Muela","2C","11224","35","15.4","12/12/2024","12/14/2024 16:57"
"45183","32F-S","A0","Muela","2C","NAL 2C","132","71","12/12/2024","12/14/2024 7:37"
"45164","137-S","A3 ZEN","Diente","2C","11230","20","10.5","12/11/2024","12/14/2024 14:40"
"45193","34L-S","C3","Muela","2C","11237","210","70.9","12/12/2024","12/14/2024 7:30"
"45184","A26-S","A3 ZEN","Diente","2C","11224","434","305.6","12/12/2024","12/14/2024 7:29"
"45188","30L-S","B2","Muela","2C","NAL 2C","117","53.9","12/12/2024","12/14/2024 7:29"
"45202","32F-I","A3M","Muela","2C","NAL 2C","258","133.7","12/12/2024","12/14/2024 13:10"
"45175","32L-S","A2 ZEN","Muela","2C","11242","41","16.7","12/11/2024","12/14/2024 7:27"
"45199","32L-S","A3M","Muela","2C","NAL 2C","307","125.3","12/12/2024","12/14/2024 7:24"
"45204","137-S","A3 ZEN","Diente","2C","11224","166","86.9","12/12/2024","12/14/2024 7:24"
"45197","3P-I","A3 ZEN","Diente","2C","11224","103","90.4","12/12/2024","12/14/2024 7:23"
"45189","3M-I","B2","Diente","2C","NAL 2C","79","102.6","12/12/2024","12/14/2024 7:23"
"45181","1H-S","A0","Diente","2C","NAL 2C","90","47.6","12/12/2024","12/14/2024 6:52"
"45182","32L-S","A0","Muela","2C","NAL 2C","193","78.8","12/12/2024","12/14/2024 6:51"
"45151","34L-S","A4","Muela","2C","NAL 2C","48","16.2","12/11/2024","12/14/2024 6:47"
"45072","2D-S","A2 ZEN","Diente","2C","11230","102","85.7","12/9/2024","12/13/2024 18:20"
"45063","3N-S","A2M","Diente","2C","NAL 2C","71","52.6","12/9/2024","12/13/2024 13:46"
"45173","1N-I","A1","Diente","2C","NAL 2C","47","44.8","12/11/2024","12/13/2024 12:58"
"45165","V8-I","A3 ZEN","Muela","2C","11237","39","13.2","12/11/2024","12/13/2024 12:12"
"45134","3M-S","A3 ZEN","Diente","2C","11224","140","157.3","12/11/2024","12/13/2024 11:53"
"45118","2D-I","B1","Diente","2C","NAL 2C","31","37.3","12/11/2024","12/13/2024 11:13"
"45093","1N-S","A3,5","Diente","2C","11230","44","29.9","12/10/2024","12/13/2024 11:04"
"45080","1N-I","A3,5","Diente","2C","NAL 2C","68","64.8","12/10/2024","12/13/2024 16:23"
"45123","A26-I","A3 ZEN","Diente","2C","11224","54","49.1","12/11/2024","12/13/2024 9:48"
"45100","135-S","A2 ZEN","Diente","2C","11230","112","70","12/10/2024","12/13/2024 9:35"
"45090","267-S","A2M","Diente","2C","NAL 2C","106","45.7","12/10/2024","12/13/2024 8:49"
"45079","3D-I","A3,5","Diente","2C","NAL 2C","46","54.1","12/10/2024","12/13/2024 8:26"
"45139","32M-I","A2 ZEN","Muela","2C","11224","152","65.5","12/11/2024","12/13/2024 7:56"
"45083","2P-I","A3,5","Diente","2C","NAL 2C","20","18.5","12/10/2024","12/13/2024 7:03"
"45081","2N-I","A3,5","Diente","2C","NAL 2C","111","120.7","12/10/2024","12/13/2024 6:25"
"45142","32M-S","A3 ZEN","Muela","2C","11224","83","42.3","12/11/2024","12/13/2024 6:25"
"45141","34M-I","A3 ZEN","Muela","2C","11224","168","66.4","12/11/2024","12/13/2024 13:21"
"45086","1H-I","A2M","Diente","2C","NAL 2C","28","21.7","12/10/2024","12/12/2024 13:58"
"45097","V8-I","A3,5","Muela","2C","11237","117","39.5","12/10/2024","12/12/2024 13:14"
"45084","34L-S","A3,5","Muela","2C","NAL 2C","24","8.1","12/10/2024","12/12/2024 13:00"
"45043","A25-I","A4","Diente","2C","11237","214","194.5","12/9/2024","12/16/2024 15:39"
"45096","34L-I","A3,5","Muela","2C","11237","150","46.2","12/10/2024","12/12/2024 11:29"
"45058","3P-S","B2","Diente","2C","NAL 2C","49","31","12/9/2024","12/12/2024 10:50"
"45071","2N-I","A2 ZEN","Diente","2C","11230","103","112","12/9/2024","12/12/2024 10:47"
"45069","32F-S","A2M","Muela","2C","NAL 2C","35","18.8","12/9/2024","12/12/2024 10:25"
"45049","34M-I","A3 ZEN","Muela","2C","11237","124","49","12/9/2024","12/12/2024 9:24"
"45044","137-I","A4","Diente","2C","11237","20","14.5","12/9/2024","12/12/2024 9:16"
"45060","30L-I","A1","Muela","2C","11230","107","46.9","12/9/2024","12/12/2024 9:11"
"45048","135-S","A3 ZEN","Diente","2C","11237","23","14.4","12/9/2024","12/12/2024 8:39"
"45073","2N-S","A2 ZEN","Diente","2C","11230","100","76.9","12/9/2024","12/12/2024 7:09"
"45107","34M-S","A3 ZEN","Muela","2C","11224","39","17.1","12/10/2024","12/12/2024 6:57"
"45046","34L-I","A4","Muela","2C","11237","583","179.4","12/9/2024","12/16/2024 15:40"
"44751","33F-S","B1","Muela","2C","11220","110","59.1","12/2/2024","12/11/2024 13:49"
"45042","1H-I","A4","Diente","2C","11237","32","24.8","12/9/2024","12/11/2024 17:45"
"45021","1N-S","A1","Diente","2C","NAL 2C","0","0","12/7/2024","12/11/2024 17:00"
"45027","3N-S","A3M","Diente","2C","NAL 2C","58","43","12/7/2024","12/11/2024 11:36"
"45106","32M-S","A3 ZEN","Muela","2C","11224","87","44.4","12/10/2024","12/11/2024 10:42"
"45047","A26-S","A3 ZEN","Diente","2C","11237","656","462","12/9/2024","12/11/2024 10:40"
"45031","S13-S","A2 PLUS","Diente","4C","11240","85","53.1","12/7/2024","12/11/2024 16:54"
"45032","S27-S","A2 PLUS","Diente","4C","11240","119","49.2","12/7/2024","12/11/2024 10:09"
"45029","P3-I","A2 PLUS","Muela","4C","11240","65","26.3","12/7/2024","12/12/2024 11:17"
"41344","S8-I","A4 PLUS","Diente","4C","11175","79","44.4","9/6/2024","12/11/2024 9:34"
"45023","1H-S","A1","Diente","2C","NAL 2C","93","49.2","12/7/2024","12/11/2024 9:32"
"45018","A26-S","A3 ZEN","Diente","2C","RESISTAL","78","54.9","12/7/2024","12/11/2024 17:44"
"45028","32F-S","A3M","Muela","2C","NAL 2C","102","54.8","12/7/2024","12/11/2024 9:32"
"45030","P5-I","A2 PLUS","Muela","4C","11240","169","65","12/7/2024","12/11/2024 9:31"
"45024","267-S","A1","Diente","2C","NAL 2C","25","10.8","12/7/2024","12/11/2024 9:25"
"45020","136-S","A1","Diente","2C","NAL 2C","50","26.7","12/7/2024","12/11/2024 15:56"
"45026","34L-S","A3M","Muela","2C","NAL 2C","210","70.9","12/7/2024","12/11/2024 14:07"
"41358","S13-S","A3,5 PLUS","Diente","4C","11155","20","12.5","9/7/2024","12/11/2024 8:57"
"45025","PU3-S","A3M","Muela","2C","NAL 2C","144","38.4","12/7/2024","12/11/2024 7:36"
"45019","34L-S","B3","Muela","2C","RESISTAL","240","81.1","12/7/2024","12/11/2024 15:13"
"44993","A26-S","B2","Diente","2C","NAL 2C","50","35.2","12/6/2024","12/11/2024 7:15"
"45016","3P-S","A2 ZEN","Diente","2C","RESISTAL","175","110.8","12/7/2024","12/11/2024 7:11"
"45022","2N-S","A1","Diente","2C","NAL 2C","51","39.2","12/7/2024","12/11/2024 7:11"
"45014","A24-S","B2","Diente","2C","RESISTAL","42","31.8","12/7/2024","12/11/2024 6:38"
"45037","A25-S","A3,5","Diente","2C","11217","115","93.5","12/7/2024","12/12/2024 18:30"
"44991","A25-I","B2","Diente","2C","NAL 2C","36","32.7","12/6/2024","12/10/2024 15:13"
"45015","30L-S","A2 ZEN","Muela","2C","RESISTAL","299","137.8","12/7/2024","12/10/2024 14:54"
"45012","32L-S","B2","Muela","2C","RESISTAL","824","336.3","12/7/2024","12/10/2024 13:48"
"45013","3P-S","B2","Diente","2C","RESISTAL","56","35.4","12/7/2024","12/10/2024 19:38"
"44997","3N-S","C2","Diente","2C","ATC15053","52","38.5","12/6/2024","12/11/2024 14:03"
"45075","V8-I","A4","Muela","2C","11237","90","30.4","12/9/2024","12/11/2024 12:58"
"45000","PU3-S","A2M","Muela","2C","ATC15053","52","13.9","12/6/2024","12/11/2024 12:58"
"44994","34L-I","B2","Muela","2C","NAL 2C","52","16","12/6/2024","12/11/2024 13:32"
"44988","2P-S","A2 ZEN","Diente","2C","RESISTAL","152","88.4","12/6/2024","12/10/2024 13:19"
"44986","3P-S","A2 ZEN","Diente","2C","RESISTAL","13","8.2","12/6/2024","12/10/2024 12:52"
"44985","A25-S","A3 ZEN","Diente","2C","RESISTAL","281","228.5","12/6/2024","12/10/2024 12:52"
"44999","4H-S","C2","Diente","2C","ATC15053","13","7","12/6/2024","12/10/2024 12:51"
"45007","A26-S","A2M","Diente","2C","NAL 2C","100","70.4","12/6/2024","12/10/2024 12:49"
"45008","S13-S","A2 PLUS","Diente","4C","NAL 4C","84","52.5","12/6/2024","12/10/2024 12:34"
"44998","1H-S","C2","Diente","2C","ATC15053","49","25.9","12/6/2024","12/11/2024 12:37"
"45010","P5-I","A2 PLUS","Muela","4C","NAL 4C","20","7.7","12/6/2024","12/11/2024 18:46"
"45005","PU3-I","A2M","Muela","2C","NAL 2C","52","14","12/6/2024","12/10/2024 18:53"
"44990","2N-S","B2","Diente","2C","NAL 2C","124","95.4","12/6/2024","12/10/2024 10:58"
"45004","34M-I","A2M","Muela","2C","NAL 2C","154","60.9","12/6/2024","12/10/2024 10:57"
"45009","S42-S","A2 PLUS","Diente","4C","NAL 4C","32","19","12/6/2024","12/11/2024 15:38"
"45074","34L-I","A4","Muela","2C","11237","204","62.8","12/9/2024","12/10/2024 17:06"
"44995","30L-S","B2","Muela","2C","NAL 2C","166","76.5","12/6/2024","12/10/2024 9:17"
"44996","3P-I","B2","Diente","2C","RESISTAL","33","28.9","12/6/2024","12/10/2024 17:03"
"44968","2P-I","A0","Diente","2C","NAL 2C","58","53.7","12/6/2024","12/10/2024 15:31"
"45001","31L-I","A2M","Muela","2C","ATC15053","100","33.3","12/6/2024","12/10/2024 16:13"
"45011","S8-I","A2 PLUS","Diente","4C","DEL DENT","134","75.3","12/6/2024","12/10/2024 9:15"
"44987","32L-I","A2 ZEN","Muela","2C","RESISTAL","655","243.5","12/6/2024","12/10/2024 7:39"
"45076","32F-S4C","A3 PLUS","Muela","4C","11222","83","44.6","12/9/2024","12/10/2024 7:20"
"44984","32L-S","A3 ZEN","Muela","2C","RESISTAL","66","26.9","12/6/2024","12/16/2024 18:02"
"44946","SE22-S","A3 PLUS","Diente","4C","11240","48","27","12/5/2024","12/9/2024 13:31"
"44970","34L-I","A0","Muela","2C","NAL 2C","156","48","12/6/2024","12/9/2024 12:56"
"44962","A26-S","B3","Diente","2C","11239","54","38","12/6/2024","12/9/2024 20:17"
"44967","3P-I","A0","Diente","2C","NAL 2C","104","91.2","12/6/2024","12/9/2024 12:56"
"44978","P3-S","A1 PLUS","Muela","4C","DEL DENT","182","70.3","12/6/2024","12/9/2024 12:55"
"44972","1H-I","A0","Diente","2C","NAL 2C","106","82.2","12/6/2024","12/9/2024 12:55"
"44974","32F-S","A0","Muela","2C","NAL 2C","90","48.4","12/6/2024","12/9/2024 12:54"
"44975","P6-I","A3,5 PLUS","Muela","4C","NAL 4C","193","49.1","12/6/2024","12/9/2024 12:54"
"44963","3N-S","A0","Diente","2C","ATC15053","123","91.1","12/6/2024","12/9/2024 17:53"
"44977","S26-S","A1 PLUS","Diente","4C","NAL 4C","103","52.6","12/6/2024","12/9/2024 12:50"
"44966","2N-I","A0","Diente","2C","NAL 2C","75","81.5","12/6/2024","12/9/2024 11:42"
"44969","A25-S","A0","Diente","2C","NAL 2C","86","69.9","12/6/2024","12/9/2024 11:42"
"44965","267-S","A0","Diente","2C","NAL 2C","118","50.9","12/6/2024","12/9/2024 11:41"
"44935","31M-I","A0","Muela","2C","ATC15053","132","50.8","12/5/2024","12/9/2024 11:41"
"44979","S12-S","A3 PLUS","Diente","4C","11240","90","60","12/7/2024","12/9/2024 11:36"
"44976","S13-S","A3,5 PLUS","Diente","4C","NAL 4C","95","59.4","12/6/2024","12/9/2024 11:02"
"44944","P4-I","A3 PLUS","Muela","4C","11240","168","46.3","12/5/2024","12/9/2024 11:01"
"44945","S52-S","A3 PLUS","Diente","4C","11240","91","65.9","12/5/2024","12/9/2024 9:25"
"44959","3P-S","A3 ZEN","Diente","2C","RESISTAL","374","236.7","12/6/2024","12/9/2024 9:24"
"44981","P5-S","A3 PLUS","Muela","4C","11240","157","61.6","12/7/2024","12/9/2024 20:12"
"44943","P3-S","A3 PLUS","Muela","4C","11240","96","37.1","12/5/2024","12/9/2024 9:20"
"44960","32L-I","A3 ZEN","Muela","2C","RESISTAL","982","365.1","12/6/2024","12/9/2024 9:19"
"44933","PU3-S","A0","Muela","2C","ATC15053","161","42.9","12/5/2024","12/9/2024 13:55"
"44971","136-S","A0","Diente","2C","NAL 2C","52","27.8","12/6/2024","12/9/2024 8:55"
"44936","3P-I","A0","Diente","2C","ATC15053","54","47.4","12/5/2024","12/9/2024 8:54"
"44961","34L-S","B3","Muela","2C","RESISTAL","967","326.7","12/6/2024","12/9/2024 8:45"
"44957","32L-S","A3 ZEN","Muela","2C","RESISTAL","39","15.9","12/6/2024","12/9/2024 18:31"
"44871","S3-I","A1 PLUS","Diente","4C","NAL 4C","55","42.3","12/4/2024","12/9/2024 7:07"
"44868","3N-S","A3 ZEN","Diente","2C","11217","59","43.7","12/4/2024","12/9/2024 6:24"
"44927","2D-S","B3","Diente","2C","RESISTAL","243","204.2","12/5/2024","12/7/2024 12:59"
"44938","1N-S","A0","Diente","2C","ATC15053","41","27.9","12/5/2024","12/9/2024 12:09"
"44930","268-S","A0","Diente","2C","ATC15053","69","26.1","12/5/2024","12/9/2024 11:29"
"44929","32L-I","B3","Muela","2C","RESISTAL","511","190","12/5/2024","12/7/2024 12:58"
"44907","32L-I","A1","Muela","2C","NAL 2C","186","69.1","12/5/2024","12/7/2024 12:57"
"44941","3D-I","A0","Diente","2C","ATC15053","31","36.5","12/5/2024","12/9/2024 12:18"
"44923","A25-I","A3 ZEN","Diente","2C","RESISTAL","56","50.9","12/5/2024","12/10/2024 18:57"
"44928","3P-S","B3","Diente","2C","RESISTAL","14","8.9","12/5/2024","12/9/2024 18:25"
"44939","2N-S","A0","Diente","2C","ATC15053","47","36.2","12/5/2024","12/7/2024 11:30"
"44982","P6-S","A3 PLUS","Muela","4C","11240","20","5","12/7/2024","12/9/2024 16:09"
"44937","137-I","A0","Diente","2C","ATC15053","92","66.7","12/5/2024","12/7/2024 11:29"
"44931","31M-S","A0","Muela","2C","ATC15053","90","42.9","12/5/2024","12/7/2024 11:29"
"44922","267-S","A3 ZEN","Diente","2C","RESISTAL","49","21.1","12/5/2024","12/10/2024 17:31"
"44925","3N-S","A3 ZEN","Diente","2C","RESISTAL","103","76.3","12/5/2024","12/9/2024 19:21"
"44926","34L-S","A3 ZEN","Muela","2C","RESISTAL","71","24","12/5/2024","12/7/2024 17:28"
"44942","3N-I","A0","Diente","2C","ATC15053","82","100","12/5/2024","12/7/2024 11:06"
"44983","32F-S4C","A3 PLUS","Muela","4C","11222","75","40.3","12/7/2024","12/7/2024 10:51"
"43349","2P-I","A2 ZEN","Diente","2C","11195","28","25.9","10/30/2024","12/7/2024 10:36"
"44921","32L-S","A3 ZEN","Muela","2C","RESISTAL","1014","413.9","12/5/2024","12/7/2024 10:08"
"44924","A25-S","A3 ZEN","Diente","2C","RESISTAL","96","78","12/5/2024","12/11/2024 14:05"
"44886","136-S","B1","Diente","2C","NAL 2C","102","54.5","12/5/2024","12/7/2024 8:12"
"44904","PU3-I","A1","Muela","2C","NAL 2C","159","42.9","12/5/2024","12/7/2024 15:08"
"44899","1N-S","A4","Diente","2C","11217","14","9.5","12/5/2024","12/7/2024 14:12"
"44889","32L-S","B1","Muela","2C","NAL 2C","106","43.3","12/5/2024","12/7/2024 8:10"
"44896","3N-S","A3 ZEN","Diente","2C","11217","320","237","12/5/2024","12/7/2024 8:10"
"33831","4H-S","A2 ZEN","Diente","2C","Zen37-38","52","28","2/3/2024","12/7/2024 7:38"
"44887","267-S","B1","Diente","2C","NAL 2C","32","13.8","12/5/2024","12/7/2024 7:20"
"44901","3N-S","C2","Diente","2C","11217","145","107.4","12/5/2024","12/7/2024 13:12"
"44881","33F-I","B1","Muela","2C","11220","145","75.1","12/5/2024","12/7/2024 6:52"
"44905","32F-S","A1","Muela","2C","NAL 2C","63","33.9","12/5/2024","12/7/2024 14:08"
"44884","A24-S","B1","Diente","2C","NAL 2C","40","30.3","12/5/2024","12/7/2024 12:44"
"44947","P5-S","A4 PLUS","Muela","4C","11218","156","61.2","12/6/2024","12/7/2024 6:51"
"44883","1H-S","B1","Diente","2C","NAL 2C","26","13.8","12/5/2024","12/7/2024 13:26"
"44948","32F-S4C","A4 PLUS","Muela","4C","11218","64","34.4","12/6/2024","12/7/2024 6:51"
"44956","34L-S","A2 ZEN","Muela","2C","RESISTAL","350","118.2","12/4/2024","12/7/2024 6:50"
"44891","137-S","A3 ZEN","Diente","2C","11217","194","101.6","12/5/2024","12/7/2024 6:50"
"44906","32F-I","A1","Muela","2C","NAL 2C","28","14.5","12/5/2024","12/7/2024 13:53"
"44890","A25-S","A3 ZEN","Diente","2C","11217","268","217.9","12/5/2024","12/7/2024 6:50"
"44888","30L-S","B1","Muela","2C","NAL 2C","82","37.8","12/5/2024","12/7/2024 13:11"
"44903","PU3-S","A1","Muela","2C","NAL 2C","168","44.8","12/5/2024","12/7/2024 6:03"
"44895","2N-S","A3 ZEN","Diente","2C","11217","263","202.3","12/5/2024","12/6/2024 13:51"
"44909","P4-S","A2 PLUS","Muela","4C","NAL 4C","182","50","12/5/2024","12/6/2024 13:50"
"44893","34L-S","A3 ZEN","Muela","2C","11217","210","70.9","12/5/2024","12/12/2024 12:38"
"44955","2P-S","A2 ZEN","Diente","2C","RESISTAL","106","61.6","12/4/2024","12/6/2024 13:50"
"44864","34L-I","B1","Muela","2C","11220","119","36.6","12/4/2024","12/6/2024 19:18"
"44892","266-S","A3 ZEN","Diente","2C","11217","122","65.9","12/5/2024","12/6/2024 13:44"
"44949","P3-S","A3 PLUS","Muela","4C","11222","166","64.1","12/6/2024","12/6/2024 13:43"
"44885","A26-S","B1","Diente","2C","NAL 2C","77","54.2","12/5/2024","12/6/2024 13:43"
"44902","A25-S","A1","Diente","2C","11217","46","37.4","12/5/2024","12/6/2024 20:42"
"44900","3P-S","A4","Diente","2C","NAL 2C","42","26.6","12/5/2024","12/6/2024 20:59"
"44894","30L-I","A3 ZEN","Muela","2C","11217","170","74.6","12/5/2024","12/6/2024 13:42"
"44858","268-I","B1","Diente","2C","11220","70","42.2","12/4/2024","12/6/2024 13:11"
"44846","34M-S","B1","Muela","2C","11220","147","64.5","12/4/2024","12/6/2024 20:11"
"44872","A25S4C","A1 PLUS","Diente","4C","NAL 4C","49","27.2","12/4/2024","12/6/2024 21:17"
"44875","P3-S","A2 PLUS","Muela","4C","NAL 4C","186","71.8","12/4/2024","12/6/2024 13:09"
"44874","P4-S","A1 PLUS","Muela","4C","NAL 4C","20","5.5","12/4/2024","12/9/2024 14:30"
"44806","1N-S","B1","Diente","2C","11220","83","56.5","12/3/2024","12/6/2024 19:55"
"44854","3P-I","B1","Diente","2C","11220","133","116.7","12/4/2024","12/6/2024 19:29"
"44908","2P-I","A1","Diente","2C","NAL 2C","55","50.9","12/5/2024","12/6/2024 12:52"
"44897","32L-S","A3 ZEN","Muela","2C","11217","95","38.8","12/5/2024","12/12/2024 13:14"
"44845","PU3-S","B1","Muela","2C","11220","161","42.9","12/4/2024","12/6/2024 12:46"
"44950","S9-I","A3 PLUS","Diente","4C","11240","122","62.6","12/6/2024","12/6/2024 12:46"
"44912","A25S4C","A2 PLUS","Diente","4C","NAL 4C","84","46.7","12/5/2024","12/6/2024 12:45"
"44843","33M-S","B1","Muela","2C","11220","85","34","12/4/2024","12/6/2024 19:08"
"44861","31L-I","B1","Muela","2C","11220","106","35.3","12/4/2024","12/6/2024 19:36"
"44823","A26-S","B3","Diente","2C","11217","80","56.3","12/3/2024","12/6/2024 12:40"
"44951","S6-I","A3 PLUS","Diente","4C","11240","57","40.7","12/6/2024","12/6/2024 12:18"
"44913","P5-S","A2 PLUS","Muela","4C","PADILLA","172","67.5","12/5/2024","12/6/2024 12:18"
"44911","3P-S4C","A2 PLUS","Diente","4C","NAL 4C","87","45.8","12/5/2024","12/6/2024 12:18"
"44898","30L-S","A3 ZEN","Muela","2C","11217","194","89.4","12/5/2024","12/6/2024 12:17"
"44870","A26-S","A3 ZEN","Diente","2C","11217","143","100.7","12/4/2024","12/6/2024 18:10"
"44865","PU3-I","B1","Muela","2C","11220","179","48.2","12/4/2024","12/6/2024 11:44"
"44860","33M-I","B1","Muela","2C","11220","152","50.7","12/4/2024","12/6/2024 11:44"
"44867","32F-S","A3 ZEN","Muela","2C","11220","154","82.8","12/4/2024","12/6/2024 11:26"
"44920","223-S","C1","Diente","2C","11220","85","87.6","12/5/2024","12/6/2024 11:25"
"44850","268-S","B1","Diente","2C","11220","106","40.2","12/4/2024","12/6/2024 11:24"
"44882","1H-I","B1","Diente","2C","11220","232","179.8","12/5/2024","12/6/2024 11:24"
"44809","4H-S","B1","Diente","2C","11220","120","64.5","12/3/2024","12/6/2024 11:23"
"44862","32L-I","B1","Muela","2C","11220","219","81.4","12/4/2024","12/6/2024 11:23"
"44919","3P-S","A0","Diente","2C","11220","29","18.4","12/5/2024","12/6/2024 18:34"
"44849","266-S","B1","Diente","2C","11220","85","45.9","12/4/2024","12/6/2024 18:57"
"44803","3D-S","B1","Diente","2C","11220","85","69.1","12/3/2024","12/6/2024 18:46"
"44852","3N-I","B1","Diente","2C","11220","69","84.1","12/4/2024","12/6/2024 17:08"
"44857","4H-I","B1","Diente","2C","11220","27","22.9","12/4/2024","12/6/2024 17:38"
"44863","34M-I","B1","Muela","2C","11220","162","64","12/4/2024","12/6/2024 16:44"
"44851","3D-I","B1","Diente","2C","11220","66","77.6","12/4/2024","12/6/2024 17:14"
"44847","34L-S","B1","Muela","2C","11220","164","55.4","12/4/2024","12/6/2024 17:06"
"44866","34L-S","A3,5","Muela","2C","11217","178","60.1","12/4/2024","12/6/2024 18:44"
"44855","2P-I","B1","Diente","2C","11220","59","54.6","12/4/2024","12/6/2024 16:56"
"44808","2P-S","B1","Diente","2C","11220","120","69.8","12/3/2024","12/6/2024 16:19"
"44819","3N-S","A4","Diente","2C","11217","43","31.9","12/3/2024","12/6/2024 16:39"
